"category","measure","model","value","k_wheat_tot","k_wheat"
"Fertigvorspeisen","a","MBG/CNBD-k",0.720531008492793,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","b","BG/NBD",3.69617114233857,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","b","BG/CNBD-k",2.70154880248674,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","b","MBG/NBD",0.89129491301143,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","b","MBG/CNBD-k",0.888080221616992,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","k","BG/NBD",1,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","k","BG/CNBD-k",2,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","k","MBG/NBD",1,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","k","MBG/CNBD-k",2,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","N","BG/NBD",869,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","N","BG/CNBD-k",869,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","N","MBG/NBD",869,"1.6325199701671","1.74438129636344"
"Fertigvorspeisen","N","MBG/CNBD-k",869,"1.6325199701671","1.74438129636344"
"Feuerzeuge","MAE","BG/NBD",1.59120185950172,"2.02660961538111","2.30658496254223"
"Feuerzeuge","MAE","BG/CNBD-k",1.37683640317202,"2.02660961538111","2.30658496254223"
"Feuerzeuge","MAE","MBG/NBD",1.57171273360467,"2.02660961538111","2.30658496254223"
"Feuerzeuge","MAE","MBG/CNBD-k",1.38558914680876,"2.02660961538111","2.30658496254223"
"Feuerzeuge","RMSE","BG/NBD",4.33173306495496,"2.02660961538111","2.30658496254223"
"Feuerzeuge","RMSE","BG/CNBD-k",4.12354851571697,"2.02660961538111","2.30658496254223"
"Feuerzeuge","RMSE","MBG/NBD",4.61428535143671,"2.02660961538111","2.30658496254223"
"Feuerzeuge","RMSE","MBG/CNBD-k",4.46968692234291,"2.02660961538111","2.30658496254223"
"Feuerzeuge","BIAS","BG/NBD",1.0757120474848,"2.02660961538111","2.30658496254223"
"Feuerzeuge","BIAS","BG/CNBD-k",0.758389697078198,"2.02660961538111","2.30658496254223"
"Feuerzeuge","BIAS","MBG/NBD",1.12255258579713,"2.02660961538111","2.30658496254223"
"Feuerzeuge","BIAS","MBG/CNBD-k",0.897600432465037,"2.02660961538111","2.30658496254223"
"Feuerzeuge","LL","BG/NBD",-2186.02017600214,"2.02660961538111","2.30658496254223"
"Feuerzeuge","LL","BG/CNBD-k",-2016.05937197642,"2.02660961538111","2.30658496254223"
"Feuerzeuge","LL","MBG/NBD",-2175.92441599831,"2.02660961538111","2.30658496254223"
"Feuerzeuge","LL","MBG/CNBD-k",-2000.32940644591,"2.02660961538111","2.30658496254223"
"Feuerzeuge","r","BG/NBD",0.286474696673822,"2.02660961538111","2.30658496254223"
"Feuerzeuge","r","BG/CNBD-k",0.310743679982137,"2.02660961538111","2.30658496254223"
"Feuerzeuge","r","MBG/NBD",1.14951293368505,"2.02660961538111","2.30658496254223"
"Feuerzeuge","r","MBG/CNBD-k",1.24923378278319,"2.02660961538111","2.30658496254223"
"Feuerzeuge","alpha","BG/NBD",1.45409327023285,"2.02660961538111","2.30658496254223"
"Feuerzeuge","alpha","BG/CNBD-k",0.457142197719894,"2.02660961538111","2.30658496254223"
"Feuerzeuge","alpha","MBG/NBD",3.56838152336645,"2.02660961538111","2.30658496254223"
"Feuerzeuge","alpha","MBG/CNBD-k",1.14949413791767,"2.02660961538111","2.30658496254223"
"Feuerzeuge","a","BG/NBD",0.974201769921335,"2.02660961538111","2.30658496254223"
"Feuerzeuge","a","BG/CNBD-k",0.98057865270545,"2.02660961538111","2.30658496254223"
"Feuerzeuge","a","MBG/NBD",0.685907861523891,"2.02660961538111","2.30658496254223"
"Feuerzeuge","a","MBG/CNBD-k",0.763008306603993,"2.02660961538111","2.30658496254223"
"Feuerzeuge","b","BG/NBD",4.65320256953939,"2.02660961538111","2.30658496254223"
"Feuerzeuge","b","BG/CNBD-k",3.65930590462648,"2.02660961538111","2.30658496254223"
"Feuerzeuge","b","MBG/NBD",1.18404527825955,"2.02660961538111","2.30658496254223"
"Feuerzeuge","b","MBG/CNBD-k",1.26682063622341,"2.02660961538111","2.30658496254223"
"Feuerzeuge","k","BG/NBD",1,"2.02660961538111","2.30658496254223"
"Feuerzeuge","k","BG/CNBD-k",3,"2.02660961538111","2.30658496254223"
"Feuerzeuge","k","MBG/NBD",1,"2.02660961538111","2.30658496254223"
"Feuerzeuge","k","MBG/CNBD-k",3,"2.02660961538111","2.30658496254223"
"Feuerzeuge","N","BG/NBD",259,"2.02660961538111","2.30658496254223"
"Feuerzeuge","N","BG/CNBD-k",259,"2.02660961538111","2.30658496254223"
"Feuerzeuge","N","MBG/NBD",259,"2.02660961538111","2.30658496254223"
"Feuerzeuge","N","MBG/CNBD-k",259,"2.02660961538111","2.30658496254223"
"Fisch","MAE","BG/NBD",0.830966413627159,"1.59305764492435","1.73043671670182"
"Fisch","MAE","BG/CNBD-k",0.796779514726382,"1.59305764492435","1.73043671670182"
"Fisch","MAE","MBG/NBD",0.758910867415115,"1.59305764492435","1.73043671670182"
"Fisch","MAE","MBG/CNBD-k",0.720634144883802,"1.59305764492435","1.73043671670182"
"Fisch","RMSE","BG/NBD",1.79234647310525,"1.59305764492435","1.73043671670182"
"Fisch","RMSE","BG/CNBD-k",1.82101557675647,"1.59305764492435","1.73043671670182"
"Fisch","RMSE","MBG/NBD",1.78403486255995,"1.59305764492435","1.73043671670182"
"Fisch","RMSE","MBG/CNBD-k",1.81031162250784,"1.59305764492435","1.73043671670182"
"Fisch","BIAS","BG/NBD",0.0363447193931468,"1.59305764492435","1.73043671670182"
"Fisch","BIAS","BG/CNBD-k",-0.0883725197393003,"1.59305764492435","1.73043671670182"
"Fisch","BIAS","MBG/NBD",-0.0544735855622747,"1.59305764492435","1.73043671670182"
"Fisch","BIAS","MBG/CNBD-k",-0.171207265343051,"1.59305764492435","1.73043671670182"
"Fisch","LL","BG/NBD",-4414.22509582366,"1.59305764492435","1.73043671670182"
"Fisch","LL","BG/CNBD-k",-4295.83657097773,"1.59305764492435","1.73043671670182"
"Fisch","LL","MBG/NBD",-4401.28168214991,"1.59305764492435","1.73043671670182"
"Fisch","LL","MBG/CNBD-k",-4276.08309629041,"1.59305764492435","1.73043671670182"
"Fisch","r","BG/NBD",0.233824399092713,"1.59305764492435","1.73043671670182"
"Fisch","r","BG/CNBD-k",0.230376725749918,"1.59305764492435","1.73043671670182"
"Fisch","r","MBG/NBD",1.33011007030045,"1.59305764492435","1.73043671670182"
"Fisch","r","MBG/CNBD-k",1.29125346807869,"1.59305764492435","1.73043671670182"
"Fisch","alpha","BG/NBD",4.12438922884101,"1.59305764492435","1.73043671670182"
"Fisch","alpha","BG/CNBD-k",1.5377949749347,"1.59305764492435","1.73043671670182"
"Fisch","alpha","MBG/NBD",11.139530453072,"1.59305764492435","1.73043671670182"
"Fisch","alpha","MBG/CNBD-k",4.29303253155603,"1.59305764492435","1.73043671670182"
"Fisch","a","BG/NBD",0.861899397878884,"1.59305764492435","1.73043671670182"
"Fisch","a","BG/CNBD-k",0.997763633130214,"1.59305764492435","1.73043671670182"
"Fisch","a","MBG/NBD",0.785183384142115,"1.59305764492435","1.73043671670182"
"Fisch","a","MBG/CNBD-k",0.933690449789178,"1.59305764492435","1.73043671670182"
"Fisch","b","BG/NBD",2.5211642740242,"1.59305764492435","1.73043671670182"
"Fisch","b","BG/CNBD-k",2.21851596644655,"1.59305764492435","1.73043671670182"
"Fisch","b","MBG/NBD",0.723765659729836,"1.59305764492435","1.73043671670182"
"Fisch","b","MBG/CNBD-k",0.817648630540832,"1.59305764492435","1.73043671670182"
"Fisch","k","BG/NBD",1,"1.59305764492435","1.73043671670182"
"Fisch","k","BG/CNBD-k",2,"1.59305764492435","1.73043671670182"
"Fisch","k","MBG/NBD",1,"1.59305764492435","1.73043671670182"
"Fisch","k","MBG/CNBD-k",2,"1.59305764492435","1.73043671670182"
"Fisch","N","BG/NBD",936,"1.59305764492435","1.73043671670182"
"Fisch","N","BG/CNBD-k",936,"1.59305764492435","1.73043671670182"
"Fisch","N","MBG/NBD",936,"1.59305764492435","1.73043671670182"
"Fisch","N","MBG/CNBD-k",936,"1.59305764492435","1.73043671670182"
"Fisch.Krustentiere","MAE","BG/NBD",1.08481256266329,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","MAE","BG/CNBD-k",1.02478454686988,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","MAE","MBG/NBD",1.0685938045203,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","MAE","MBG/CNBD-k",0.993768814743956,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","RMSE","BG/NBD",3.28052145304471,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","RMSE","BG/CNBD-k",3.61075861429477,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","RMSE","MBG/NBD",3.49194812563923,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","RMSE","MBG/CNBD-k",3.8334330572832,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","BIAS","BG/NBD",0.0570608212063857,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","BIAS","BG/CNBD-k",-0.150428669826567,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","BIAS","MBG/NBD",0.0147540899653908,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","BIAS","MBG/CNBD-k",-0.202386296028807,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","LL","BG/NBD",-5290.62680371225,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","LL","BG/CNBD-k",-5123.10772245932,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","LL","MBG/NBD",-5291.12009858163,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","LL","MBG/CNBD-k",-5118.50648107789,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","r","BG/NBD",0.301019864384536,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","r","BG/CNBD-k",0.300860110393462,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","r","MBG/NBD",0.519223774777121,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","r","MBG/CNBD-k",0.721715465829508,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","alpha","BG/NBD",5.22967887468198,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","alpha","BG/CNBD-k",2.03169135532747,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","alpha","MBG/NBD",6.61238613518771,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","alpha","MBG/CNBD-k",3.13902425268031,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","a","BG/NBD",0.722006822271953,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","a","BG/CNBD-k",0.892340661940266,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","a","MBG/NBD",0.810058830866489,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","a","MBG/CNBD-k",0.943464302560222,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","b","BG/NBD",3.00730046907678,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","b","BG/CNBD-k",2.5592629801702,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","b","MBG/NBD",2.28596856276852,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","b","MBG/CNBD-k",1.62352752977995,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","k","BG/NBD",1,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","k","BG/CNBD-k",2,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","k","MBG/NBD",1,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","k","MBG/CNBD-k",2,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","N","BG/NBD",1005,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","N","BG/CNBD-k",1005,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","N","MBG/NBD",1005,"1.65087557193786","1.67353357408912"
"Fisch.Krustentiere","N","MBG/CNBD-k",1005,"1.65087557193786","1.67353357408912"
"Fish","MAE","BG/NBD",1.87940412707787,"1.74847642676716","2.03621675018441"
"Fish","MAE","BG/CNBD-k",1.7561099310661,"1.74847642676716","2.03621675018441"
"Fish","MAE","MBG/NBD",1.84700658887881,"1.74847642676716","2.03621675018441"
"Fish","MAE","MBG/CNBD-k",1.69241116436039,"1.74847642676716","2.03621675018441"
"Fish","RMSE","BG/NBD",3.4908620244054,"1.74847642676716","2.03621675018441"
"Fish","RMSE","BG/CNBD-k",3.46521233180365,"1.74847642676716","2.03621675018441"
"Fish","RMSE","MBG/NBD",3.51107523316382,"1.74847642676716","2.03621675018441"
"Fish","RMSE","MBG/CNBD-k",3.47064347412104,"1.74847642676716","2.03621675018441"
"Fish","BIAS","BG/NBD",0.14419561526873,"1.74847642676716","2.03621675018441"
"Fish","BIAS","BG/CNBD-k",0.0216833654156805,"1.74847642676716","2.03621675018441"
"Fish","BIAS","MBG/NBD",0.154593765319589,"1.74847642676716","2.03621675018441"
"Fish","BIAS","MBG/CNBD-k",-0.00427549290451811,"1.74847642676716","2.03621675018441"
"Fish","LL","BG/NBD",-7667.82815144715,"1.74847642676716","2.03621675018441"
"Fish","LL","BG/CNBD-k",-7273.08423639114,"1.74847642676716","2.03621675018441"
"Fish","LL","MBG/NBD",-7661.79922510791,"1.74847642676716","2.03621675018441"
"Fish","LL","MBG/CNBD-k",-7248.20410266587,"1.74847642676716","2.03621675018441"
"Fish","r","BG/NBD",0.530090192031866,"1.74847642676716","2.03621675018441"
"Fish","r","BG/CNBD-k",0.534453538437599,"1.74847642676716","2.03621675018441"
"Fish","r","MBG/NBD",1.09252918661266,"1.74847642676716","2.03621675018441"
"Fish","r","MBG/CNBD-k",1.4635680701236,"1.74847642676716","2.03621675018441"
"Fish","alpha","BG/NBD",6.2375843599723,"1.74847642676716","2.03621675018441"
"Fish","alpha","BG/CNBD-k",1.5982174668988,"1.74847642676716","2.03621675018441"
"Fish","alpha","MBG/NBD",9.51586958061963,"1.74847642676716","2.03621675018441"
"Fish","alpha","MBG/CNBD-k",3.09779644286233,"1.74847642676716","2.03621675018441"
"Fish","a","BG/NBD",0.381704786595459,"1.74847642676716","2.03621675018441"
"Fish","a","BG/CNBD-k",0.448182733019951,"1.74847642676716","2.03621675018441"
"Fish","a","MBG/NBD",0.222071665080278,"1.74847642676716","2.03621675018441"
"Fish","a","MBG/CNBD-k",0.406018152594358,"1.74847642676716","2.03621675018441"
"Fish","b","BG/NBD",5.24304202726354,"1.74847642676716","2.03621675018441"
"Fish","b","BG/CNBD-k",2.46639186766587,"1.74847642676716","2.03621675018441"
"Fish","b","MBG/NBD",0.731751456667242,"1.74847642676716","2.03621675018441"
"Fish","b","MBG/CNBD-k",0.9287771310898,"1.74847642676716","2.03621675018441"
"Fish","k","BG/NBD",1,"1.74847642676716","2.03621675018441"
"Fish","k","BG/CNBD-k",3,"1.74847642676716","2.03621675018441"
"Fish","k","MBG/NBD",1,"1.74847642676716","2.03621675018441"
"Fish","k","MBG/CNBD-k",3,"1.74847642676716","2.03621675018441"
"Fish","N","BG/NBD",949,"1.74847642676716","2.03621675018441"
"Fish","N","BG/CNBD-k",949,"1.74847642676716","2.03621675018441"
"Fish","N","MBG/NBD",949,"1.74847642676716","2.03621675018441"
"Fish","N","MBG/CNBD-k",949,"1.74847642676716","2.03621675018441"
"Fleisch","MAE","BG/NBD",0.391238302465315,"1.62053989191366","1.74498275466811"
"Fleisch","MAE","BG/CNBD-k",0.369986105890303,"1.62053989191366","1.74498275466811"
"Fleisch","MAE","MBG/NBD",0.394375944803472,"1.62053989191366","1.74498275466811"
"Fleisch","MAE","MBG/CNBD-k",0.365490939778931,"1.62053989191366","1.74498275466811"
"Fleisch","RMSE","BG/NBD",0.824891230028679,"1.62053989191366","1.74498275466811"
"Fleisch","RMSE","BG/CNBD-k",0.791640092983534,"1.62053989191366","1.74498275466811"
"Fleisch","RMSE","MBG/NBD",0.914830303655147,"1.62053989191366","1.74498275466811"
"Fleisch","RMSE","MBG/CNBD-k",0.971534720000936,"1.62053989191366","1.74498275466811"
"Fleisch","BIAS","BG/NBD",0.150406637546274,"1.62053989191366","1.74498275466811"
"Fleisch","BIAS","BG/CNBD-k",0.0853562551628804,"1.62053989191366","1.74498275466811"
"Fleisch","BIAS","MBG/NBD",0.0403942103256774,"1.62053989191366","1.74498275466811"
"Fleisch","BIAS","MBG/CNBD-k",-0.147630624375217,"1.62053989191366","1.74498275466811"
"Fleisch","LL","BG/NBD",-322.786249041153,"1.62053989191366","1.74498275466811"
"Fleisch","LL","BG/CNBD-k",-305.667299929606,"1.62053989191366","1.74498275466811"
"Fleisch","LL","MBG/NBD",-322.996379194013,"1.62053989191366","1.74498275466811"
"Fleisch","LL","MBG/CNBD-k",-305.094668946468,"1.62053989191366","1.74498275466811"
"Fleisch","r","BG/NBD",0.113096350635891,"1.62053989191366","1.74498275466811"
"Fleisch","r","BG/CNBD-k",0.122026912321361,"1.62053989191366","1.74498275466811"
"Fleisch","r","MBG/NBD",0.381062218620005,"1.62053989191366","1.74498275466811"
"Fleisch","r","MBG/CNBD-k",0.821692294432596,"1.62053989191366","1.74498275466811"
"Fleisch","alpha","BG/NBD",3.39138396466224,"1.62053989191366","1.74498275466811"
"Fleisch","alpha","BG/CNBD-k",0.931655158446664,"1.62053989191366","1.74498275466811"
"Fleisch","alpha","MBG/NBD",4.87317634606029,"1.62053989191366","1.74498275466811"
"Fleisch","alpha","MBG/CNBD-k",1.9863580139231,"1.62053989191366","1.74498275466811"
"Fleisch","a","BG/NBD",0.466537067590277,"1.62053989191366","1.74498275466811"
"Fleisch","a","BG/CNBD-k",0.517519858321082,"1.62053989191366","1.74498275466811"
"Fleisch","a","MBG/NBD",0.7307293969072,"1.62053989191366","1.74498275466811"
"Fleisch","a","MBG/CNBD-k",0.851261599400403,"1.62053989191366","1.74498275466811"
"Fleisch","b","BG/NBD",0.815448091537846,"1.62053989191366","1.74498275466811"
"Fleisch","b","BG/CNBD-k",0.644149439492016,"1.62053989191366","1.74498275466811"
"Fleisch","b","MBG/NBD",0.551953234387297,"1.62053989191366","1.74498275466811"
"Fleisch","b","MBG/CNBD-k",0.37744758749873,"1.62053989191366","1.74498275466811"
"Fleisch","k","BG/NBD",1,"1.62053989191366","1.74498275466811"
"Fleisch","k","BG/CNBD-k",3,"1.62053989191366","1.74498275466811"
"Fleisch","k","MBG/NBD",1,"1.62053989191366","1.74498275466811"
"Fleisch","k","MBG/CNBD-k",3,"1.62053989191366","1.74498275466811"
"Fleisch","N","BG/NBD",114,"1.62053989191366","1.74498275466811"
"Fleisch","N","BG/CNBD-k",114,"1.62053989191366","1.74498275466811"
"Fleisch","N","MBG/NBD",114,"1.62053989191366","1.74498275466811"
"Fleisch","N","MBG/CNBD-k",114,"1.62053989191366","1.74498275466811"
"Fleischerei","MAE","BG/NBD",1.15603099802291,"1.67270291910295","1.73270115195656"
"Fleischerei","MAE","BG/CNBD-k",1.0810847097396,"1.67270291910295","1.73270115195656"
"Fleischerei","MAE","MBG/NBD",1.06868217173417,"1.67270291910295","1.73270115195656"
"Fleischerei","MAE","MBG/CNBD-k",1.00490183332414,"1.67270291910295","1.73270115195656"
"Fleischerei","RMSE","BG/NBD",2.58488682387924,"1.67270291910295","1.73270115195656"
"Fleischerei","RMSE","BG/CNBD-k",2.57880182475324,"1.67270291910295","1.73270115195656"
"Fleischerei","RMSE","MBG/NBD",2.61508534463778,"1.67270291910295","1.73270115195656"
"Fleischerei","RMSE","MBG/CNBD-k",2.63340173693213,"1.67270291910295","1.73270115195656"
"Fleischerei","BIAS","BG/NBD",0.0527540797307353,"1.67270291910295","1.73270115195656"
"Fleischerei","BIAS","BG/CNBD-k",-0.0787415187024907,"1.67270291910295","1.73270115195656"
"Fleischerei","BIAS","MBG/NBD",-0.0718121161776353,"1.67270291910295","1.73270115195656"
"Fleischerei","BIAS","MBG/CNBD-k",-0.19143915005394,"1.67270291910295","1.73270115195656"
"Fleischerei","LL","BG/NBD",-6593.26936847734,"1.67270291910295","1.73270115195656"
"Fleischerei","LL","BG/CNBD-k",-6432.610298437,"1.67270291910295","1.73270115195656"
"Fleischerei","LL","MBG/NBD",-6561.20133816935,"1.67270291910295","1.73270115195656"
"Fleischerei","LL","MBG/CNBD-k",-6386.37873472193,"1.67270291910295","1.73270115195656"
"Fleischerei","r","BG/NBD",0.238173650605674,"1.67270291910295","1.73270115195656"
"Fleischerei","r","BG/CNBD-k",0.243125656922597,"1.67270291910295","1.73270115195656"
"Fleischerei","r","MBG/NBD",1.46477598386219,"1.67270291910295","1.73270115195656"
"Fleischerei","r","MBG/CNBD-k",1.46869797454416,"1.67270291910295","1.73270115195656"
"Fleischerei","alpha","BG/NBD",2.66971685764721,"1.67270291910295","1.73270115195656"
"Fleischerei","alpha","BG/CNBD-k",1.09880980739734,"1.67270291910295","1.73270115195656"
"Fleischerei","alpha","MBG/NBD",8.23603043337275,"1.67270291910295","1.73270115195656"
"Fleischerei","alpha","MBG/CNBD-k",3.48781992093993,"1.67270291910295","1.73270115195656"
"Fleischerei","a","BG/NBD",0.558460779958218,"1.67270291910295","1.73270115195656"
"Fleischerei","a","BG/CNBD-k",0.658553683884957,"1.67270291910295","1.73270115195656"
"Fleischerei","a","MBG/NBD",0.663207275871092,"1.67270291910295","1.73270115195656"
"Fleischerei","a","MBG/CNBD-k",0.746105401715308,"1.67270291910295","1.73270115195656"
"Fleischerei","b","BG/NBD",1.66207030871559,"1.67270291910295","1.73270115195656"
"Fleischerei","b","BG/CNBD-k",1.57463638871226,"1.67270291910295","1.73270115195656"
"Fleischerei","b","MBG/NBD",0.67058537389309,"1.67270291910295","1.73270115195656"
