"merchant","cust","date","first"
"office","ee866e72323bf5a1baff5aa5a940f3c8",2014-04-10,2014-04-10
"office","ee93b0e85927d2635ec09df8bd23f8e0",2014-04-03,2014-04-03
"office","eeb4eb0e846e5e0206eb218f0abdd875",2014-04-09,2014-04-09
"office","eec5856574cd1aeaec300e1c1eb2111e",2014-04-01,2014-04-01
"office","eedc2c595cbc41f03c7f5c37e22a7fea",2014-04-28,2014-04-28
"office","ef196970b1daa6dd03328d7cad019d25",2014-06-21,2014-04-22
"office","ef196970b1daa6dd03328d7cad019d25",2014-05-15,2014-04-22
"office","ef196970b1daa6dd03328d7cad019d25",2014-04-22,2014-04-22
"office","ef521106fc47d0febe23f2dcc7bf5410",2014-04-30,2014-04-30
"office","efeceaa328867a21e462e4377009b2c9",2014-04-03,2014-04-03
"office","f0928f1efafa62455b8ecce45a1575c5",2014-04-11,2014-04-11
"office","f0fb02dc9c431c8c01abcb25fc1614d1",2014-03-28,2014-03-28
"office","f191416be50550d74dea39a6e19cd9db",2014-04-01,2014-04-01
"office","f197e0b259f9fa3b1ca63e4f88b17da1",2014-04-07,2014-04-07
"office","f1c7637a07b32073a48ecd24e53a712e",2014-04-30,2014-04-30
"office","f1cb52bb1c9eeba976fa582c9269f5e6",2014-10-22,2014-04-08
"office","f1cb52bb1c9eeba976fa582c9269f5e6",2014-10-09,2014-04-08
"office","f1cb52bb1c9eeba976fa582c9269f5e6",2014-08-11,2014-04-08
"office","f1cb52bb1c9eeba976fa582c9269f5e6",2014-04-08,2014-04-08
"office","f1e304b7971f614beb701f3469771b69",2014-04-01,2014-04-01
"office","f220034f06442cc172fde2e1fca2df71",2014-04-16,2014-04-15
"office","f220034f06442cc172fde2e1fca2df71",2014-04-15,2014-04-15
"office","f2ab4305a987e9b8c4ceed564b87cc3f",2014-04-08,2014-04-08
"office","f2b4e3a1f02c52e2cd85806a4b7b49f6",2014-06-13,2014-04-25
"office","f2b4e3a1f02c52e2cd85806a4b7b49f6",2014-04-25,2014-04-25
"office","f2e643e97351f8694bb13abe357c4c0a",2014-04-29,2014-04-29
"office","f3ad410666b5bca5afe5187c55ffbf69",2014-04-30,2014-04-30
"office","f3cd2472453da9b199ec7f25bc607efc",2014-04-13,2014-04-13
"office","f3d7ab578b36ecf5bd78cf8e77207d0b",2014-04-09,2014-04-09
"office","f49eced71df25dfc5fda655bcc8f44b4",2014-07-14,2014-04-23
"office","f49eced71df25dfc5fda655bcc8f44b4",2014-06-05,2014-04-23
"office","f49eced71df25dfc5fda655bcc8f44b4",2014-05-27,2014-04-23
"office","f49eced71df25dfc5fda655bcc8f44b4",2014-05-13,2014-04-23
"office","f49eced71df25dfc5fda655bcc8f44b4",2014-04-23,2014-04-23
"office","f55247ddb8400b1f5a540e6ae840fe20",2014-03-25,2014-03-25
"office","f567f18896c7517bbf646eaa810cd881",2014-03-23,2014-03-23
"office","f5779de4741b5d6d0c96ee2a3c6597c4",2014-04-24,2014-04-24
"office","f5e38713b58b043d22c9374c6b405ab0",2014-07-07,2014-04-03
"office","f5e38713b58b043d22c9374c6b405ab0",2014-06-11,2014-04-03
"office","f5e38713b58b043d22c9374c6b405ab0",2014-05-15,2014-04-03
"office","f5e38713b58b043d22c9374c6b405ab0",2014-04-03,2014-04-03
"office","f5fea132d91ad371083d06b1d524aa90",2014-10-28,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-10-06,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-09-18,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-08-07,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-07-03,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-06-20,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-05-20,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-05-20,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-05-09,2014-03-31
"office","f5fea132d91ad371083d06b1d524aa90",2014-03-31,2014-03-31
"office","f61e60f50e0ac0f93699c45d80a37597",2014-04-03,2014-04-03
"office","f65eb68c3b4713fb236f04942880df60",2014-04-23,2014-04-23
"office","f72cea374f186424c121211fe1aec38b",2014-04-24,2014-04-24
"office","f786228a91e3c01b7c592c9c54a9f71f",2014-04-04,2014-04-04
"office","f78b0c9925f0dfc5cf3c630d0bf3378b",2014-04-25,2014-04-25
"office","f807cd95cbe9bed4376e4c50eb904383",2014-05-01,2014-04-30
"office","f807cd95cbe9bed4376e4c50eb904383",2014-04-30,2014-04-30
"office","f81e495abdf3798739f072bddb5f8f36",2014-07-11,2014-04-14
"office","f81e495abdf3798739f072bddb5f8f36",2014-04-14,2014-04-14
"office","f8386db9bc7c001ee02ce7058df2c040",2014-04-08,2014-04-08
"office","f8a01683ab0197a8d69f1fe6b06521f1",2014-04-15,2014-04-15
"office","f8e2dc640b2d410869e88a00fa17cc42",2014-10-30,2014-04-14
"office","f8e2dc640b2d410869e88a00fa17cc42",2014-09-19,2014-04-14
"office","f8e2dc640b2d410869e88a00fa17cc42",2014-08-12,2014-04-14
"office","f8e2dc640b2d410869e88a00fa17cc42",2014-06-26,2014-04-14
"office","f8e2dc640b2d410869e88a00fa17cc42",2014-06-11,2014-04-14
"office","f8e2dc640b2d410869e88a00fa17cc42",2014-05-14,2014-04-14
"office","f8e2dc640b2d410869e88a00fa17cc42",2014-05-09,2014-04-14
"office","f8e2dc640b2d410869e88a00fa17cc42",2014-04-14,2014-04-14
"office","f8e76be8d6d1ebe313a64e41140a6763",2014-09-18,2014-04-23
"office","f8e76be8d6d1ebe313a64e41140a6763",2014-07-08,2014-04-23
"office","f8e76be8d6d1ebe313a64e41140a6763",2014-04-23,2014-04-23
"office","f9056c2b34084fea8844a2c789642571",2014-04-28,2014-04-28
"office","f923bf25323beadfdbfa63f054e54723",2014-03-27,2014-03-27
"office","f99823845bf10fa351a8aacde0d6b3ce",2014-04-22,2014-04-22
"office","fa28e169742f1aea91e42d214668bda2",2014-10-07,2014-03-27
"office","fa28e169742f1aea91e42d214668bda2",2014-09-08,2014-03-27
"office","fa28e169742f1aea91e42d214668bda2",2014-08-18,2014-03-27
"office","fa28e169742f1aea91e42d214668bda2",2014-08-08,2014-03-27
"office","fa28e169742f1aea91e42d214668bda2",2014-07-10,2014-03-27
"office","fa28e169742f1aea91e42d214668bda2",2014-06-05,2014-03-27
"office","fa28e169742f1aea91e42d214668bda2",2014-04-09,2014-03-27
"office","fa28e169742f1aea91e42d214668bda2",2014-03-27,2014-03-27
"office","fac8bdaaedafb80d622e8dd27f7330ab",2014-04-01,2014-04-01
"office","fafd15fb93eeef73e1fa44062e00f7f0",2014-04-28,2014-04-28
"office","fb0d6d35af9ee602f1c2ec8d69787cd8",2014-03-31,2014-03-31
"office","fb2753bf426aa3c6917af46241c8b7a8",2014-10-24,2014-04-22
"office","fb2753bf426aa3c6917af46241c8b7a8",2014-09-03,2014-04-22
"office","fb2753bf426aa3c6917af46241c8b7a8",2014-06-06,2014-04-22
"office","fb2753bf426aa3c6917af46241c8b7a8",2014-04-22,2014-04-22
"office","fba600adaa35e718cceafb27095ff905",2014-04-17,2014-04-17
"office","fba8722e5f577c1a1baf6efff34ea64c",2014-04-28,2014-04-28
"office","fc85e7cdb5cb2af4693c274a5c6528d4",2014-04-07,2014-04-07
"office","fcbf858bb19e285c60dc5ed46a004ce1",2014-09-10,2014-04-02
"office","fcbf858bb19e285c60dc5ed46a004ce1",2014-08-20,2014-04-02
"office","fcbf858bb19e285c60dc5ed46a004ce1",2014-07-08,2014-04-02
"office","fcbf858bb19e285c60dc5ed46a004ce1",2014-04-28,2014-04-02
"office","fcbf858bb19e285c60dc5ed46a004ce1",2014-04-02,2014-04-02
"office","fcd19ea3fc0cce5244df4d9b099efd99",2014-04-08,2014-04-08
"office","fcf78d08a3f7000be917f6608ed719a5",2014-04-17,2014-04-17
"office","fd0b1bcf0c1851745c4e85c0a5fc9f15",2014-04-01,2014-04-01
"office","fd37e48ee014a1b6b03f879821bdf7cd",2014-04-15,2014-04-15
"office","fd493a39487077da10c4bd32a58e3587",2014-04-08,2014-04-08
"office","fd5de42c1c9270a4e8227dd6c3a7f619",2014-07-24,2014-04-15
"office","fd5de42c1c9270a4e8227dd6c3a7f619",2014-05-16,2014-04-15
"office","fd5de42c1c9270a4e8227dd6c3a7f619",2014-04-15,2014-04-15
"office","fe0d18255fd50a0650268639595ed0ad",2014-10-23,2014-03-30
"office","fe0d18255fd50a0650268639595ed0ad",2014-03-30,2014-03-30
"office","fe692c2d8973630c836f0739ed7d8913",2014-08-05,2014-03-31
"office","fe692c2d8973630c836f0739ed7d8913",2014-07-03,2014-03-31
"office","fe692c2d8973630c836f0739ed7d8913",2014-03-31,2014-03-31
"office","fea9ca23750aca709749443c9b86eee4",2014-03-25,2014-03-25
"office","feb3a5d3b8df22f68ef71b3034c848e1",2014-04-28,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-10-15,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-10-03,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-10-01,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-10-01,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-08-11,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-08-04,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-07-04,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-05-16,2014-04-28
"office","ff06c862da9b1a491fa395498db98d41",2014-04-28,2014-04-28
"office","ff3a89680abb1b5e0ed0e14448c399c2",2014-03-26,2014-03-26
